problem_idx,math_verify_score,run_id
1246,1,d2940rxp
1247,1,d2940rxp
1248,1,d2940rxp
1249,1,d2940rxp
1250,1,d2940rxp
1251,1,d2940rxp
1252,1,d2940rxp
1253,1,d2940rxp
1254,1,d2940rxp
1255,1,d2940rxp
1256,1,d2940rxp
1257,1,d2940rxp
1258,1,d2940rxp
1259,1,d2940rxp
1260,1,d2940rxp
1261,1,d2940rxp
1262,1,d2940rxp
1263,1,d2940rxp
1264,1,d2940rxp
1265,1,d2940rxp
1266,1,d2940rxp
1267,1,d2940rxp
1268,1,d2940rxp
1269,1,d2940rxp
1270,1,d2940rxp
1271,1,d2940rxp
1272,1,d2940rxp
1273,1,d2940rxp
1274,1,d2940rxp
1275,1,d2940rxp
1276,1,d2940rxp
1277,1,d2940rxp
1278,1,d2940rxp
1279,1,d2940rxp
1280,1,d2940rxp
1281,1,d2940rxp
1282,1,d2940rxp
1283,1,d2940rxp
1284,1,d2940rxp
1285,1,d2940rxp
1286,1,d2940rxp
1287,1,d2940rxp
1288,1,d2940rxp
1289,1,d2940rxp
1290,1,d2940rxp
1291,1,d2940rxp
1292,1,d2940rxp
1293,1,d2940rxp
1294,1,d2940rxp
1295,1,d2940rxp
1296,1,d2940rxp
1297,1,d2940rxp
1298,1,d2940rxp
1299,1,d2940rxp
1300,1,d2940rxp
1301,1,d2940rxp
1302,1,d2940rxp
1303,1,d2940rxp
1304,1,d2940rxp
1305,1,d2940rxp
1306,1,d2940rxp
1307,1,d2940rxp
1308,1,d2940rxp
1309,1,d2940rxp
1310,1,d2940rxp
1311,1,d2940rxp
1312,1,d2940rxp
1313,1,d2940rxp
1314,1,d2940rxp
1315,1,d2940rxp
1316,1,d2940rxp
1317,1,d2940rxp
1318,1,d2940rxp
1319,1,d2940rxp
1320,1,d2940rxp
1321,1,d2940rxp
1322,1,d2940rxp
1323,1,d2940rxp
1324,1,d2940rxp
1325,1,d2940rxp
1326,1,d2940rxp
1327,1,d2940rxp
1328,1,d2940rxp
1329,1,d2940rxp
1330,1,d2940rxp
1331,1,d2940rxp
1332,1,d2940rxp
1333,1,d2940rxp
1334,1,d2940rxp
1335,1,d2940rxp
1336,1,d2940rxp
1337,1,d2940rxp
1338,1,d2940rxp
1339,1,d2940rxp
1340,1,d2940rxp
1341,1,d2940rxp
1342,1,d2940rxp
1343,1,d2940rxp
1344,1,d2940rxp
1345,1,d2940rxp
1346,1,d2940rxp
1347,1,d2940rxp
1348,1,d2940rxp
1349,1,d2940rxp
1350,1,d2940rxp
1351,1,d2940rxp
1352,1,d2940rxp
1353,1,d2940rxp
1354,1,d2940rxp
1355,1,d2940rxp
1356,1,d2940rxp
1357,1,d2940rxp
1358,1,d2940rxp
1359,1,d2940rxp
1360,1,d2940rxp
1361,1,d2940rxp
1362,1,d2940rxp
1363,1,d2940rxp
1364,1,d2940rxp
1365,1,d2940rxp
1366,1,d2940rxp
1367,1,d2940rxp
1368,1,d2940rxp
1369,1,d2940rxp
1370,1,d2940rxp
1371,1,d2940rxp
1372,1,d2940rxp
1373,1,d2940rxp
1374,1,d2940rxp
1375,1,d2940rxp
1376,1,d2940rxp
1377,1,d2940rxp
1378,1,d2940rxp
1379,1,d2940rxp
1380,1,d2940rxp
1381,1,d2940rxp
1382,1,d2940rxp
1383,1,d2940rxp
1384,1,d2940rxp
1385,1,d2940rxp
1386,1,d2940rxp
1387,1,d2940rxp
1388,1,d2940rxp
1389,1,d2940rxp
1390,1,d2940rxp
1391,1,d2940rxp
1392,1,d2940rxp
1393,1,d2940rxp
1394,1,d2940rxp
1395,1,d2940rxp
1396,1,d2940rxp
1397,1,d2940rxp
1398,1,d2940rxp
1399,1,d2940rxp
1400,1,d2940rxp
1401,1,d2940rxp
1402,1,d2940rxp
1403,1,d2940rxp
1404,1,d2940rxp
1405,1,d2940rxp
1406,1,d2940rxp
1407,1,d2940rxp
1408,1,d2940rxp
1409,1,d2940rxp
1410,1,d2940rxp
1411,1,d2940rxp
1412,1,d2940rxp
1413,1,d2940rxp
1414,1,d2940rxp
1415,1,d2940rxp
1416,1,d2940rxp
1417,1,d2940rxp
1418,1,d2940rxp
1419,1,d2940rxp
1420,1,d2940rxp
1421,1,d2940rxp
1422,1,d2940rxp
1423,1,d2940rxp
1424,1,d2940rxp
1425,1,d2940rxp
1426,1,d2940rxp
1427,1,d2940rxp
1428,1,d2940rxp
1429,1,d2940rxp
1430,1,d2940rxp
1431,1,d2940rxp
1432,1,d2940rxp
1433,1,d2940rxp
1434,1,d2940rxp
1435,1,d2940rxp
1436,1,d2940rxp
1437,1,d2940rxp
1438,1,d2940rxp
1439,1,d2940rxp
1440,1,d2940rxp
1441,1,d2940rxp
1442,1,d2940rxp
1443,1,d2940rxp
1444,1,d2940rxp
1445,1,d2940rxp
1446,1,d2940rxp
1447,1,d2940rxp
1448,1,d2940rxp
1449,1,d2940rxp
1450,1,d2940rxp
1451,1,d2940rxp
1452,1,d2940rxp
1453,1,d2940rxp
1454,1,d2940rxp
1455,1,d2940rxp
1456,1,d2940rxp
1457,1,d2940rxp
1458,1,d2940rxp
1459,1,d2940rxp
1460,1,d2940rxp
1461,1,d2940rxp
1462,1,d2940rxp
1463,1,d2940rxp
1464,1,d2940rxp
1465,1,d2940rxp
1466,1,d2940rxp
1467,1,d2940rxp
1468,1,d2940rxp
1469,1,d2940rxp
1470,1,d2940rxp
1471,1,d2940rxp
1472,1,d2940rxp
1473,1,d2940rxp
1474,1,d2940rxp
1475,1,d2940rxp
1476,1,d2940rxp
1477,1,d2940rxp
1478,1,d2940rxp
1479,1,d2940rxp
1480,1,d2940rxp
1481,1,d2940rxp
1482,1,d2940rxp
1483,1,d2940rxp
1484,1,d2940rxp
1485,1,d2940rxp
1486,1,d2940rxp
1487,1,d2940rxp
1488,1,d2940rxp
1489,1,d2940rxp
1490,1,d2940rxp
1491,1,d2940rxp
1492,1,d2940rxp
1493,1,d2940rxp
1494,1,d2940rxp
1495,1,d2940rxp
1496,1,d2940rxp
1497,1,d2940rxp
1498,1,d2940rxp
1499,1,d2940rxp
1500,1,d2940rxp
1501,1,d2940rxp
1502,1,d2940rxp
1503,1,d2940rxp
1504,1,d2940rxp
1505,1,d2940rxp
1506,1,d2940rxp
1507,1,d2940rxp
1508,1,d2940rxp
1509,1,d2940rxp
1510,1,d2940rxp
1511,1,d2940rxp
1512,1,d2940rxp
1513,1,d2940rxp
1514,1,d2940rxp
1515,1,d2940rxp
1516,1,d2940rxp
1517,1,d2940rxp
1518,1,d2940rxp
1519,1,d2940rxp
1520,1,d2940rxp
1521,1,d2940rxp
1522,1,d2940rxp
1523,1,d2940rxp
1524,1,d2940rxp
1525,1,d2940rxp
1526,1,d2940rxp
1527,1,d2940rxp
1528,1,d2940rxp
1529,1,d2940rxp
1530,1,d2940rxp
1531,1,d2940rxp
1532,1,d2940rxp
1533,1,d2940rxp
1534,1,d2940rxp
1535,1,d2940rxp
1536,1,d2940rxp
1537,1,d2940rxp
1538,1,d2940rxp
1539,1,d2940rxp
1540,1,d2940rxp
1541,1,d2940rxp
1542,1,d2940rxp
1543,1,d2940rxp
1544,1,d2940rxp
1545,1,d2940rxp
1546,1,d2940rxp
1547,1,d2940rxp
1548,1,d2940rxp
1549,1,d2940rxp
1550,1,d2940rxp
1551,1,d2940rxp
1552,1,d2940rxp
1553,1,d2940rxp
1554,1,d2940rxp
1555,1,d2940rxp
1556,1,d2940rxp
1557,1,d2940rxp
1558,1,d2940rxp
1559,1,d2940rxp
1560,1,d2940rxp
1561,1,d2940rxp
1562,1,d2940rxp
1563,1,d2940rxp
1564,1,d2940rxp
1565,1,d2940rxp
1566,1,d2940rxp
1567,1,d2940rxp
1568,1,d2940rxp
1569,1,d2940rxp
1570,1,d2940rxp
1571,1,d2940rxp
1572,1,d2940rxp
1573,1,d2940rxp
1574,1,d2940rxp
1575,1,d2940rxp
1576,1,d2940rxp
1577,1,d2940rxp
1578,1,d2940rxp
1579,1,d2940rxp
1580,1,d2940rxp
1581,1,d2940rxp
1582,1,d2940rxp
1583,1,d2940rxp
1584,1,d2940rxp
1585,1,d2940rxp
1586,1,d2940rxp
1587,1,d2940rxp
1588,1,d2940rxp
1589,1,d2940rxp
1590,1,d2940rxp
1591,1,d2940rxp
1592,1,d2940rxp
1593,1,d2940rxp
1594,1,d2940rxp
1595,1,d2940rxp
1596,1,d2940rxp
1597,1,d2940rxp
1598,1,d2940rxp
1599,1,d2940rxp
1600,1,d2940rxp
1601,1,d2940rxp
1602,1,d2940rxp
1603,1,d2940rxp
1604,1,d2940rxp
1605,1,d2940rxp
1606,1,d2940rxp
1607,1,d2940rxp
1608,1,d2940rxp
1609,1,d2940rxp
1610,1,d2940rxp
1611,1,d2940rxp
1612,1,d2940rxp
1613,1,d2940rxp
1614,1,d2940rxp
1615,1,d2940rxp
1616,1,d2940rxp
1617,1,d2940rxp
1618,1,d2940rxp
1619,1,d2940rxp
1620,1,d2940rxp
1621,1,d2940rxp
1622,1,d2940rxp
1623,1,d2940rxp
1624,1,d2940rxp
1625,1,d2940rxp
1626,1,d2940rxp
1627,1,d2940rxp
1628,1,d2940rxp
1629,1,d2940rxp
1630,1,d2940rxp
1631,1,d2940rxp
1632,1,d2940rxp
1633,1,d2940rxp
1634,1,d2940rxp
1635,1,d2940rxp
1636,1,d2940rxp
1637,1,d2940rxp
1638,1,d2940rxp
1639,1,d2940rxp
1640,1,d2940rxp
1641,1,d2940rxp
1642,1,d2940rxp
1643,1,d2940rxp
1644,1,d2940rxp
1645,1,d2940rxp
1646,1,d2940rxp
1647,1,d2940rxp
1648,1,d2940rxp
1649,1,d2940rxp
1650,1,d2940rxp
1651,1,d2940rxp
1652,1,d2940rxp
1653,1,d2940rxp
1654,1,d2940rxp
1655,1,d2940rxp
1656,1,d2940rxp
1657,1,d2940rxp
1658,1,d2940rxp
1659,1,d2940rxp
1660,1,d2940rxp
1661,1,d2940rxp
1662,1,d2940rxp
1663,1,d2940rxp
1664,1,d2940rxp
1665,1,d2940rxp
1666,1,d2940rxp
1668,1,d2940rxp
1669,1,d2940rxp
1670,1,d2940rxp
1671,1,d2940rxp
1672,1,d2940rxp
1673,1,d2940rxp
1674,1,d2940rxp
1675,1,d2940rxp
1676,1,d2940rxp
1677,1,d2940rxp
1678,1,d2940rxp
1679,1,d2940rxp
1680,1,d2940rxp
1681,1,d2940rxp
1682,1,d2940rxp
1683,1,d2940rxp
1684,1,d2940rxp
1685,1,d2940rxp
1686,1,d2940rxp
1687,1,d2940rxp
1688,1,d2940rxp
1689,1,d2940rxp
1690,1,d2940rxp
1691,1,d2940rxp
1692,1,d2940rxp
1693,1,d2940rxp
1694,1,d2940rxp
1695,1,d2940rxp
1696,1,d2940rxp
1697,1,d2940rxp
1698,1,d2940rxp
1699,1,d2940rxp
1700,1,d2940rxp
1701,1,d2940rxp
1702,1,d2940rxp
1703,1,d2940rxp
1704,1,d2940rxp
1705,1,d2940rxp
1706,1,d2940rxp
1707,1,d2940rxp
1708,1,d2940rxp
1709,1,d2940rxp
1710,1,d2940rxp
1711,1,d2940rxp
1712,1,d2940rxp
1713,1,d2940rxp
1714,1,d2940rxp
1715,1,d2940rxp
1716,1,d2940rxp
1717,1,d2940rxp
1718,1,d2940rxp
1719,1,d2940rxp
1720,1,d2940rxp
1721,1,d2940rxp
1722,1,d2940rxp
1723,1,d2940rxp
1724,1,d2940rxp
1725,1,d2940rxp
1726,1,d2940rxp
1727,1,d2940rxp
1728,1,d2940rxp
1729,1,d2940rxp
1730,1,d2940rxp
1731,1,d2940rxp
1732,1,d2940rxp
1733,1,d2940rxp
1734,1,d2940rxp
1735,1,d2940rxp
1736,1,d2940rxp
1737,1,d2940rxp
1738,1,d2940rxp
1739,1,d2940rxp
1740,1,d2940rxp
1741,1,d2940rxp
1742,1,d2940rxp
1743,1,d2940rxp
1744,1,d2940rxp
1745,1,d2940rxp
1746,1,d2940rxp
1747,1,d2940rxp
1748,1,d2940rxp
1749,1,d2940rxp
1750,1,d2940rxp
1751,1,d2940rxp
1752,1,d2940rxp
1753,1,d2940rxp
1754,1,d2940rxp
1755,1,d2940rxp
1756,1,d2940rxp
1757,1,d2940rxp
1758,1,d2940rxp
1759,1,d2940rxp
1760,1,d2940rxp
1761,1,d2940rxp
1762,1,d2940rxp
1763,1,d2940rxp
1764,1,d2940rxp
1765,1,d2940rxp
1766,1,d2940rxp
1767,1,d2940rxp
1768,1,d2940rxp
1769,1,d2940rxp
1770,1,d2940rxp
1771,1,d2940rxp
1772,1,d2940rxp
1773,1,d2940rxp
1774,1,d2940rxp
1775,1,d2940rxp
1776,1,d2940rxp
1777,1,d2940rxp
1778,1,d2940rxp
1779,1,d2940rxp
1780,1,d2940rxp
1781,1,d2940rxp
1782,1,d2940rxp
1783,1,d2940rxp
1784,1,d2940rxp
1785,1,d2940rxp
1786,1,d2940rxp
1787,1,d2940rxp
1788,1,d2940rxp
1789,1,d2940rxp
1790,1,d2940rxp
1791,1,d2940rxp
1792,1,d2940rxp
1793,1,d2940rxp
1794,1,d2940rxp
1795,1,d2940rxp
1796,1,d2940rxp
1797,1,d2940rxp
1798,1,d2940rxp
1799,1,d2940rxp
1800,1,d2940rxp
1801,1,d2940rxp
1802,1,d2940rxp
1803,1,d2940rxp
1804,1,d2940rxp
1805,1,d2940rxp
1806,1,d2940rxp
1807,1,d2940rxp
1808,1,d2940rxp
1809,1,d2940rxp
1810,1,d2940rxp
1811,1,d2940rxp
1812,1,d2940rxp
1813,1,d2940rxp
1814,1,d2940rxp
1815,1,d2940rxp
1816,1,d2940rxp
1817,1,d2940rxp
1818,1,d2940rxp
1819,1,d2940rxp
1820,1,d2940rxp
1821,1,d2940rxp
1822,1,d2940rxp
1823,1,d2940rxp
1824,1,d2940rxp
1825,1,d2940rxp
1826,1,d2940rxp
1827,1,d2940rxp
1828,1,d2940rxp
1829,1,d2940rxp
1830,1,d2940rxp
1831,1,d2940rxp
1832,1,d2940rxp
1833,1,d2940rxp
1834,1,d2940rxp
1835,1,d2940rxp
1836,1,d2940rxp
1837,1,d2940rxp
1838,1,d2940rxp
1839,1,d2940rxp
1840,1,d2940rxp
1841,1,d2940rxp
1842,1,d2940rxp
1843,1,d2940rxp
1844,1,d2940rxp
1845,1,d2940rxp
1846,1,d2940rxp
1847,1,d2940rxp
1848,1,d2940rxp
1849,1,d2940rxp
1850,1,d2940rxp
1851,1,d2940rxp
1852,1,d2940rxp
1853,1,d2940rxp
1854,1,d2940rxp
1855,1,d2940rxp
1856,1,d2940rxp
1857,1,d2940rxp
1858,1,d2940rxp
1859,1,d2940rxp
1860,1,d2940rxp
1861,1,d2940rxp
1862,1,d2940rxp
1863,1,d2940rxp
1864,1,d2940rxp
1865,1,d2940rxp
1866,1,d2940rxp
1867,1,d2940rxp
1868,1,d2940rxp
1869,1,d2940rxp
1870,1,d2940rxp
1871,1,d2940rxp
1872,1,d2940rxp
1873,1,d2940rxp
1874,1,d2940rxp
1875,1,d2940rxp
1876,1,d2940rxp
1877,1,d2940rxp
1878,1,d2940rxp
1879,1,d2940rxp
1880,1,d2940rxp
1881,1,d2940rxp
1882,1,d2940rxp
1883,1,d2940rxp
1884,1,d2940rxp
1885,1,d2940rxp
1886,1,d2940rxp
1887,1,d2940rxp
1888,1,d2940rxp
1889,1,d2940rxp
1890,1,d2940rxp
1891,1,d2940rxp
1892,1,d2940rxp
1893,1,d2940rxp
1894,1,d2940rxp
1895,1,d2940rxp
1896,1,d2940rxp
1897,1,d2940rxp
1898,1,d2940rxp
1899,1,d2940rxp
1900,1,d2940rxp
1901,1,d2940rxp
1902,1,d2940rxp
1903,1,d2940rxp
1904,1,d2940rxp
1905,1,d2940rxp
1906,1,d2940rxp
1907,1,d2940rxp
1908,1,d2940rxp
1909,1,d2940rxp
1910,1,d2940rxp
1911,1,d2940rxp
1912,1,d2940rxp
1913,1,d2940rxp
1914,1,d2940rxp
1915,1,d2940rxp
1916,1,d2940rxp
1917,1,d2940rxp
1918,1,d2940rxp
1919,1,d2940rxp
1920,1,d2940rxp
1921,1,d2940rxp
1922,1,d2940rxp
1923,1,d2940rxp
1924,1,d2940rxp
1925,1,d2940rxp
1926,1,d2940rxp
1927,1,d2940rxp
1928,1,d2940rxp
1929,1,d2940rxp
1930,1,d2940rxp
1931,1,d2940rxp
1932,1,d2940rxp
1933,1,d2940rxp
1934,1,d2940rxp
1935,1,d2940rxp
1936,1,d2940rxp
1937,1,d2940rxp
1938,1,d2940rxp
1939,1,d2940rxp
1940,1,d2940rxp
1941,1,d2940rxp
1942,1,d2940rxp
1943,1,d2940rxp
1944,1,d2940rxp
1945,1,d2940rxp
1946,1,d2940rxp
1947,1,d2940rxp
1948,1,d2940rxp
1949,1,d2940rxp
1950,1,d2940rxp
1951,1,d2940rxp
1952,1,d2940rxp
1953,1,d2940rxp
1954,1,d2940rxp
1955,1,d2940rxp
1956,1,d2940rxp
1957,1,d2940rxp
1958,1,d2940rxp
1959,1,d2940rxp
1960,1,d2940rxp
1961,1,d2940rxp
1962,1,d2940rxp
1963,1,d2940rxp
1964,1,d2940rxp
1965,1,d2940rxp
1966,1,d2940rxp
1967,1,d2940rxp
1968,1,d2940rxp
1969,1,d2940rxp
1970,1,d2940rxp
1971,1,d2940rxp
1972,1,d2940rxp
1973,1,d2940rxp
1974,1,d2940rxp
1975,1,d2940rxp
1976,1,d2940rxp
1977,1,d2940rxp
1978,1,d2940rxp
1979,1,d2940rxp
1980,1,d2940rxp
1981,1,d2940rxp
1982,1,d2940rxp
1983,1,d2940rxp
1984,1,d2940rxp
1985,1,d2940rxp
1986,1,d2940rxp
1987,1,d2940rxp
1988,1,d2940rxp
1989,1,d2940rxp
1990,1,d2940rxp
1991,1,d2940rxp
1992,1,d2940rxp
1993,1,d2940rxp
1994,1,d2940rxp
1995,1,d2940rxp
1996,1,d2940rxp
1997,1,d2940rxp
1998,1,d2940rxp
1999,1,d2940rxp
1999,1,d2940rxp
2000,1,d2940rxp
2001,1,d2940rxp
2002,1,d2940rxp
2003,1,d2940rxp
2004,1,d2940rxp
2005,1,d2940rxp
2006,1,d2940rxp
2007,1,d2940rxp
2008,1,d2940rxp
2009,1,d2940rxp
2010,1,d2940rxp
2011,1,d2940rxp
2012,1,d2940rxp
2013,1,d2940rxp
2014,1,d2940rxp
2015,1,d2940rxp
2016,1,d2940rxp
2017,1,d2940rxp
2018,1,d2940rxp
2019,1,d2940rxp
2020,1,d2940rxp
2021,1,d2940rxp
2022,1,d2940rxp
2023,1,d2940rxp
2024,1,d2940rxp
2025,1,d2940rxp
2026,1,d2940rxp
2027,1,d2940rxp
2028,1,d2940rxp
2029,1,d2940rxp
2030,1,d2940rxp
2031,1,d2940rxp
2032,1,d2940rxp
2033,1,d2940rxp
2034,1,d2940rxp
2035,1,d2940rxp
2036,1,d2940rxp
2037,1,d2940rxp
2038,1,d2940rxp
2039,1,d2940rxp
2040,1,d2940rxp
2041,1,d2940rxp
2042,1,d2940rxp
2043,1,d2940rxp
2044,1,d2940rxp
2045,1,d2940rxp
2046,1,d2940rxp
2047,1,d2940rxp
2048,1,d2940rxp
2049,1,d2940rxp
2050,1,d2940rxp
2051,1,d2940rxp
2052,1,d2940rxp
2053,1,d2940rxp
2054,1,d2940rxp
2055,1,d2940rxp
2056,1,d2940rxp
2057,1,d2940rxp
2058,1,d2940rxp
2059,1,d2940rxp
2060,1,d2940rxp
2061,1,d2940rxp
2062,1,d2940rxp
2063,1,d2940rxp
2064,1,d2940rxp
2065,1,d2940rxp
2066,1,d2940rxp
2067,1,d2940rxp
2068,1,d2940rxp
2069,1,d2940rxp
2070,1,d2940rxp
2071,1,d2940rxp
2072,1,d2940rxp
2073,1,d2940rxp
2074,1,d2940rxp
2075,1,d2940rxp
2076,1,d2940rxp
2077,1,d2940rxp
2078,1,d2940rxp
2079,1,d2940rxp
2080,1,d2940rxp
2081,1,d2940rxp
2082,1,d2940rxp
2083,1,d2940rxp
2084,1,d2940rxp
2085,1,d2940rxp
2086,1,d2940rxp
2087,1,d2940rxp
2088,1,d2940rxp
2089,1,d2940rxp
2090,1,d2940rxp
2091,1,d2940rxp
2092,1,d2940rxp
2093,1,d2940rxp
2094,1,d2940rxp
2095,1,d2940rxp
2096,1,d2940rxp
2097,1,d2940rxp
2098,1,d2940rxp
2099,1,d2940rxp
2100,1,d2940rxp
2101,1,d2940rxp
2102,1,d2940rxp
2103,1,d2940rxp
2104,1,d2940rxp
2105,1,d2940rxp
2106,1,d2940rxp
2107,1,d2940rxp
2108,1,d2940rxp
2109,1,d2940rxp
2110,1,d2940rxp
2111,1,d2940rxp
2112,1,d2940rxp
2113,1,d2940rxp
2114,1,d2940rxp
2115,1,d2940rxp
2116,1,d2940rxp
2117,1,d2940rxp
2118,1,d2940rxp
2119,1,d2940rxp
2120,1,d2940rxp
2121,1,d2940rxp
2122,1,d2940rxp
2123,1,d2940rxp
2124,1,d2940rxp
2125,1,d2940rxp
2126,1,d2940rxp
2127,1,d2940rxp
2128,1,d2940rxp
2129,1,d2940rxp
2130,1,d2940rxp
2131,1,d2940rxp
2132,1,d2940rxp
2133,1,d2940rxp
2134,1,d2940rxp
2135,1,d2940rxp
2136,1,d2940rxp
2137,1,d2940rxp
2138,1,d2940rxp
2139,1,d2940rxp
2140,1,d2940rxp
2141,1,d2940rxp
2142,1,d2940rxp
2143,1,d2940rxp
2144,1,d2940rxp
2145,1,d2940rxp
2146,1,d2940rxp
2147,1,d2940rxp
2148,1,d2940rxp
2149,1,d2940rxp
2150,1,d2940rxp
2151,1,d2940rxp
2152,0,d2940rxp
2153,1,d2940rxp
2154,1,d2940rxp
2155,1,d2940rxp
2156,1,d2940rxp
2157,1,d2940rxp
2158,1,d2940rxp
2159,1,d2940rxp
2160,1,d2940rxp
2161,1,d2940rxp
2162,1,d2940rxp
2163,1,d2940rxp
2164,1,d2940rxp
2165,1,d2940rxp
2166,1,d2940rxp
2167,1,d2940rxp
2168,1,d2940rxp
2169,1,d2940rxp
2170,1,d2940rxp
2171,1,d2940rxp
2172,1,d2940rxp
2173,1,d2940rxp
2174,1,d2940rxp
2175,1,d2940rxp
2176,1,d2940rxp
2177,1,d2940rxp
2178,1,d2940rxp
2179,1,d2940rxp
2180,1,d2940rxp
2181,1,d2940rxp
2182,1,d2940rxp
2183,1,d2940rxp
2184,1,d2940rxp
2185,1,d2940rxp
2186,1,d2940rxp
2187,1,d2940rxp
2188,1,d2940rxp
2189,1,d2940rxp
2190,1,d2940rxp
2191,1,d2940rxp
2192,1,d2940rxp
2193,1,d2940rxp
2194,1,d2940rxp
2195,1,d2940rxp
2196,1,d2940rxp
2197,1,d2940rxp
2198,1,d2940rxp
2199,1,d2940rxp
2200,1,d2940rxp
2201,1,d2940rxp
2202,1,d2940rxp
2203,1,d2940rxp
2204,1,d2940rxp
2205,1,d2940rxp
2206,1,d2940rxp
2207,1,d2940rxp
2208,1,d2940rxp
2209,1,d2940rxp
2210,1,d2940rxp
2211,1,d2940rxp
2212,1,d2940rxp
2213,1,d2940rxp
2214,1,d2940rxp
2215,1,d2940rxp
2216,1,d2940rxp
2217,1,d2940rxp
2218,1,d2940rxp
2219,1,d2940rxp
2220,1,d2940rxp
2221,1,d2940rxp
2222,1,d2940rxp
2223,1,d2940rxp
2224,1,d2940rxp
2225,1,d2940rxp
2226,1,d2940rxp
2227,1,d2940rxp
2228,1,d2940rxp
2229,1,d2940rxp
2230,1,d2940rxp
2231,1,d2940rxp
2232,1,d2940rxp
2233,1,d2940rxp
2234,1,d2940rxp
2235,1,d2940rxp
2236,1,d2940rxp
2237,1,d2940rxp
2238,1,d2940rxp
2239,1,d2940rxp
2240,1,d2940rxp
2241,1,d2940rxp
2242,1,d2940rxp
2243,1,d2940rxp
2244,1,d2940rxp
2245,1,d2940rxp
2246,1,d2940rxp
2247,1,d2940rxp
2248,1,d2940rxp
2249,1,d2940rxp
2250,1,d2940rxp
2251,1,d2940rxp
2252,1,d2940rxp
2253,1,d2940rxp
2254,1,d2940rxp
2255,1,d2940rxp
2256,1,d2940rxp
2257,1,d2940rxp
2258,1,d2940rxp
2259,1,d2940rxp
2260,1,d2940rxp
2261,1,d2940rxp
2262,1,d2940rxp
2263,1,d2940rxp
2264,1,d2940rxp
2265,1,d2940rxp
2266,1,d2940rxp
2267,1,d2940rxp
2268,1,d2940rxp
2269,1,d2940rxp
2270,1,d2940rxp
2271,1,d2940rxp
2272,1,d2940rxp
2273,1,d2940rxp
2274,1,d2940rxp
2275,1,d2940rxp
2276,1,d2940rxp
2277,1,d2940rxp
2278,1,d2940rxp
2279,1,d2940rxp
2280,1,d2940rxp
2281,1,d2940rxp
2282,1,d2940rxp
2283,1,d2940rxp
2284,1,d2940rxp
2285,1,d2940rxp
2286,1,d2940rxp
2287,1,d2940rxp
2288,1,d2940rxp
2289,1,d2940rxp
2290,1,d2940rxp
2291,1,d2940rxp
2292,1,d2940rxp
2293,1,d2940rxp
2294,1,d2940rxp
2295,1,d2940rxp
2296,1,d2940rxp
2297,1,d2940rxp
2298,1,d2940rxp
2299,1,d2940rxp
2300,1,d2940rxp
2301,1,d2940rxp
2302,1,d2940rxp
2303,1,d2940rxp
2304,1,d2940rxp
2305,1,d2940rxp
2306,1,d2940rxp
2307,1,d2940rxp
2308,1,d2940rxp
2309,1,d2940rxp
2310,1,d2940rxp
2311,1,d2940rxp
2312,1,d2940rxp
2313,1,d2940rxp
2314,1,d2940rxp
2315,1,d2940rxp
2316,1,d2940rxp
2317,1,d2940rxp
2318,1,d2940rxp
2319,1,d2940rxp
2320,1,d2940rxp
2321,1,d2940rxp
2322,1,d2940rxp
2323,1,d2940rxp
2324,1,d2940rxp
2325,1,d2940rxp
2326,1,d2940rxp
2327,1,d2940rxp
2328,1,d2940rxp
2329,1,d2940rxp
2330,1,d2940rxp
2331,1,d2940rxp
2332,1,d2940rxp
2333,1,d2940rxp
2334,1,d2940rxp
2335,1,d2940rxp
2336,1,d2940rxp
2337,1,d2940rxp
2338,1,d2940rxp
2339,1,d2940rxp
2340,1,d2940rxp
2341,1,d2940rxp
2342,1,d2940rxp
2343,1,d2940rxp
2344,1,d2940rxp
2345,1,d2940rxp
2346,1,d2940rxp
2347,1,d2940rxp
2348,1,d2940rxp
2349,1,d2940rxp
2350,1,d2940rxp
2351,1,d2940rxp
2352,1,d2940rxp
2353,1,d2940rxp
2354,1,d2940rxp
2355,1,d2940rxp
2356,1,d2940rxp
2357,1,d2940rxp
2358,1,d2940rxp
2359,1,d2940rxp
2360,1,d2940rxp
2361,1,d2940rxp
2362,1,d2940rxp
2363,1,d2940rxp
2364,1,d2940rxp
2365,1,d2940rxp
2366,1,d2940rxp
2367,1,d2940rxp
2368,1,d2940rxp
2369,1,d2940rxp
2370,1,d2940rxp
2371,1,d2940rxp
2372,1,d2940rxp
2373,1,d2940rxp
2374,1,d2940rxp
2375,1,d2940rxp
2376,1,d2940rxp
2377,1,d2940rxp
2378,1,d2940rxp
2379,1,d2940rxp
2380,1,d2940rxp
2381,1,d2940rxp
2382,1,d2940rxp
2383,1,d2940rxp
2384,1,d2940rxp
2385,1,d2940rxp
2386,1,d2940rxp
2387,1,d2940rxp
2388,1,d2940rxp
2389,1,d2940rxp
2390,1,d2940rxp
2391,1,d2940rxp
2392,1,d2940rxp
2393,1,d2940rxp
2394,1,d2940rxp
2395,1,d2940rxp
2396,1,d2940rxp
2397,1,d2940rxp
2398,1,d2940rxp
2399,1,d2940rxp
2400,1,d2940rxp
2401,1,d2940rxp
2402,1,d2940rxp
2403,1,d2940rxp
2404,1,d2940rxp
2405,1,d2940rxp
2406,1,d2940rxp
2407,1,d2940rxp
2408,1,d2940rxp
2409,1,d2940rxp
2410,1,d2940rxp
